0	0.4156494246578643
1	0.4838121440950857
2	0.5038262110353712
3	0.522508797602317
4	0.5618611446854181
5	0.48477128828290794
6	0.5695250981061657
7	0.5432183990902654
8	0.575285239030222
9	0.5695757782878677
10	0.5542922052534944
11	0.5491965881519463
12	0.5959234617685564
13	0.5970884931216754
14	0.6246134948432589
15	0.6420002340928714
16	0.6379988526957855
17	0.6329627706059643
18	0.6118933892124361
19	0.5969040299795346
20	0.5752453457842912
21	0.5791063300862176
22	0.47902138986239623
23	0.41066125730431813
24	0.5220170581841311
25	0.5047660040252057
26	0.6097033188338461
27	0.6122920698167953
28	0.658572959800216
29	0.64839302070031
30	0.6468686718033109
31	0.615556816188741
32	0.634270213791366
33	0.5344935313828637
34	0.543575328858219
35	0.497929415724257
36	0.5516166893289769
37	0.5435449706277246
38	0.6492903244837971
39	0.6649928997017933
40	0.646350387994693
41	0.6405006034952206
42	0.6286323606094808
43	0.6339386976706125
44	0.6156916826134189
45	0.6026488381699499
46	0.6427908104365074
47	0.6456621672032751
48	0.6200496636976812
49	0.6403957323021977
