0	0.3268230610922794
1	0.33156087261736483
2	0.3278944430351395
3	0.332136365776888
4	0.35422416441252913
5	0.34163439451276806
6	0.3399664180908852
7	0.3300216529462384
8	0.33202103359459867
9	0.3414827653482886
10	0.3326925759220404
11	0.32858892640670645
12	0.3331147327412904
13	0.33271000752573077
14	0.32760645636224855
15	0.36526327206391024
16	0.36591469019246553
17	0.3676801523729475
18	0.35977776099749603
19	0.3569299195041305
20	0.36038028451316967
21	0.3497070841766409
22	0.34510620770196865
23	0.34800443723151275
24	0.34775137595739514
25	0.34565884586531803
26	0.34416503814142774
27	0.3486710037436834
28	0.3460293988491356
29	0.3480910286199661
30	0.34401936808666606
31	0.3648618508016948
32	0.34077556827606936
33	0.3924239149656171
34	0.3888557851955804
35	0.47253286232506414
36	0.4133440396594999
37	0.4178507022844099
38	0.42594253674668925
39	0.36032197719539394
40	0.32447291274926193
41	0.4158702191602937
42	0.34657303749314156
43	0.2581571386704286
44	0.40977772374212795
45	0.2432855463428713
46	0.4035957563942776
47	0.4382142907655184
48	0.39323321433933517
49	0.3973195170177705
50	0.378660119412841
51	0.38650632393284906
52	0.4193523036517817
53	0.41528889784701056
54	0.4297884143431271
55	0.46301031670747755
56	0.3514687187539701
57	0.24735928387322037
58	0.22068867378282367
59	0.2445449597841507
60	0.268108066743546
61	0.2912007415212764
62	0.24212796647828522
63	0.2877017849247315
64	0.4404045765478478
65	0.45936151414196347
66	0.36940927979066496
67	0.4634627145329486
68	0.44527679656915026
69	0.4708754157267056
70	0.3564659516108179
71	0.36259530035520215
72	0.4869664989858934
73	0.4688298714232106
74	0.5194492838493654
75	0.49515817503697923
76	0.523640283241202
77	0.4698619606724416
78	0.4893947564716587
79	0.4671266689095068
80	0.3353323656537476
81	0.2922202283106734
82	0.28078510600203666
83	0.2679330675908221
84	0.4656807828728947
85	0.439962953806487
86	0.48871848114944133
87	0.5082404575314687
88	0.5391145998846648
89	0.5354133934623759
90	0.30634575702545686
91	0.30677995343238956
92	0.2793518635440588
93	0.2959037796888805
94	0.28272938563989486
95	0.267717887852748
96	0.28416541761105596
97	0.27540206795200517
98	0.33135235837303956
99	0.2616510619189854
