Time (s),X (m),Y (m),Z (m)
0.0,0.0,0.243,1.089
0.002,0.0007299288751761678,0.2429949758297575,1.089002525114701
0.004,0.0021416648237363592,0.24295646456362943,1.0890219204883036
0.006,0.004142753025705536,0.242835857565326,1.0890827112217036
0.008,0.006605857729403659,0.24257993058437285,1.0892112517381132
0.01,0.009381438526150403,0.24215034078463749,1.0894245046126296
0.012,0.012312037566718278,0.24154149921954815,1.0897194387419196
0.014,0.015247188513576818,0.24079007427588361,1.0900678380884505
0.016,0.018054700767547793,0.23997199125962382,1.0904194861242869
0.018000000000000002,0.0206249612035269,0.23918823137893205,1.0907124699831106
0.020000000000000004,0.022870230508234213,0.23854470490304217,1.0908862319524448
0.022000000000000006,0.024722722723845708,0.238132448089713,1.0908927566504998
0.024000000000000007,0.02613498802317604,0.2380123115552918,1.0907036095465201
0.02600000000000001,0.02708386038022362,0.2382054047231208,1.0903132300208636
0.02800000000000001,0.027575092984798634,0.23868973150164807,1.0897396608350087
0.030000000000000013,0.027646583347099817,0.23940292354508574,1.0890234626508928
0.032000000000000015,0.027370565144987438,0.2402505381493126,1.0882246038957324
0.034000000000000016,0.026853645019725435,0.24112011292541924,1.0874158670132283
0.03600000000000002,0.026233820517835106,0.24190051984654665,1.0866714606208703
0.03800000000000002,0.025674984470850266,0.24250401781009773,1.086051497161193
0.04000000000000002,0.02535738376490902,0.242885886907114,1.0855860945117701
0.04200000000000002,0.02546344868656553,0.2430542955130081,1.0852655026092592
0.044000000000000025,0.02616227667854014,0.24306492521372747,1.0850413598444053
0.04600000000000003,0.027596403252868874,0.2430012217210865,1.0848387520350204
0.04800000000000003,0.02987340978100865,0.24294725584831775,1.0845735093682796
0.05000000000000003,0.033061992458611744,0.24296224421366125,1.0841681204636362
0.05200000000000003,0.03718828190639484,0.24306307949102168,1.0835630940207588
0.054000000000000034,0.04223087794317125,0.24321746406180217,1.0827242109756114
0.056000000000000036,0.04811732226034354,0.24334824413725387,1.0816466542850802
0.05800000000000004,0.05472375322983447,0.24334850788283824,1.0803556910806194
0.06000000000000004,0.06187924993992458,0.2431061338785901,1.0789019353965728
0.06200000000000004,0.06937672403075089,0.24253422709847267,1.07734942580681
0.06400000000000004,0.07698982751762265,0.24159995597764183,1.0757585847873568
0.06600000000000004,0.08449408164737762,0.24034145239532895,1.0741707387716495
0.06800000000000005,0.09168778641529356,0.23886490630216134,1.0726018530789974
0.07000000000000005,0.09840485387509376,0.23732325335960752,1.071048606024915
0.07200000000000005,0.1045165312514223,0.23588621173326435,1.069502568506396
0.07400000000000005,0.10992661575249044,0.23471197943301753,1.067964234997525
0.07600000000000005,0.11456595955379303,0.23392655106387208,1.0664505185587771
0.07800000000000006,0.11839029615376404,0.2336112093477845,1.0649941548070692
0.08000000000000006,0.12138170058681388,0.23379508009117544,1.0636386783139191
0.08200000000000006,0.12355215468317508,0.23445532684790588,1.0624300141464253
0.08400000000000006,0.12494547016226015,0.235520555436909,1.0614114776765293
0.08600000000000006,0.125638253083163,0.23687960575461142,1.060620470328669
0.08800000000000006,0.12573849992043284,0.23839542555864823,1.0600863717252014
0.09000000000000007,0.12538190341693117,0.2399230773897738,1.0598275085994195
0.09200000000000007,0.12472684685927378,0.24133028375641244,1.0598447764333885
0.09400000000000007,0.12394656319341252,0.24251816771063195,1.0601128823884751
0.09600000000000007,0.1232176261774566,0.2434368556050603,1.060574321048862
0.09800000000000007,0.12270690501111138,0.24408952309508952,1.0611418580097192
0.10000000000000007,0.12255977204701456,0.24452219293771787,1.0617116218812934
