Time (s),X (m),Y (m),Z (m)
0.16200000000000012,0.17779742962562786,0.2502767830022933,1.062660107658767
0.16400000000000012,0.1789097658405948,0.2506284633568475,1.062646180731253
0.16600000000000012,0.1809688337952054,0.2508965278502057,1.062363179826195
0.16800000000000012,0.18406295290131594,0.251150935182744,1.0617353745973956
0.17000000000000012,0.1881963056913484,0.25139792245587006,1.0607498712188228
0.17200000000000013,0.19329011771050936,0.25157728275541924,1.0594590600295402
0.17400000000000013,0.19918187025575831,0.25159030713708536,1.0579662475307128
0.17600000000000013,0.2056301722531468,0.2513480618939328,1.0563975353881996
0.17800000000000013,0.21233434226701534,0.2508204951954708,1.0548680954610183
0.18000000000000013,0.2189698512832142,0.2500646853258497,1.0534553438782006
0.18200000000000013,0.22523011940135682,0.24921964066589422,1.0521893143512557
0.18400000000000014,0.23086095061857667,0.24847126747959009,1.0510612569000133
0.18600000000000014,0.23567910885170582,0.2480032295669103,1.0500427337456468
0.18800000000000014,0.23957594461822762,0.24795087801443022,1.049105559291224
0.19000000000000014,0.24251366960201676,0.24836958136627668,1.0482361611841462
0.19200000000000014,0.244522630535204,0.24922241377657078,1.047441532696724
0.19400000000000014,0.24570347485576366,0.2503884607585818,1.0467459357515372
0.19600000000000015,0.24623151741802143,0.25169090338326594,1.046178586351755
0.19800000000000015,0.24635555684374152,0.2529409055160423,1.0457541828991777
0.20000000000000015,0.24638269775368135,0.25398758956461787,1.0454516156032214
0.20200000000000015,0.24664604828978273,0.2547579885417835,1.045200320353017
0.20400000000000015,0.24746197936462141,0.25527001998877474,1.044883640513541
0.20600000000000016,0.24909111597799136,0.2556112553598691,1.0443610970595225
0.20800000000000016,0.25171506772804497,0.25589238363717226,1.0435014364300002
0.21000000000000016,0.25543029607186274,0.25619572035126426,1.0422139492890405
0.21200000000000016,0.2602508491595853,0.25653944203327494,1.0404686565671222
0.21400000000000016,0.26611060468420306,0.25687028204066814,1.0383014255271978
0.21600000000000016,0.2728625590090408,0.2570869248591767,1.03580363761372
0.21800000000000017,0.28028117497588356,0.2570858478274274,1.0330985411604534
0.22000000000000017,0.2880770020345117,0.25681208505505987,1.0303104875429057
0.22200000000000017,0.29592749540005625,0.25629347497644583,1.0275376772695866
0.22400000000000017,0.3035175897839424,0.2556434070204192,1.0248387714089287
0.22600000000000017,0.31057682835119943,0.25503204686766917,1.022236669956085
0.22800000000000017,0.31690256879204914,0.2546396110024727,1.0197340359332299
0.23000000000000018,0.3223678869298943,0.2546092781568613,1.017331299563346
0.23200000000000018,0.3269204276084362,0.25501274155105336,1.0150397100964725
0.23400000000000018,0.33057998579494874,0.2558346257429258,1.012885714922376
0.23600000000000018,0.3334388018272336,0.25697733893135566,1.010905556523955
0.23800000000000018,0.3356626800664049,0.25828529304073805,1.0091305178963885
0.24000000000000019,0.3374863343867167,0.2595844571090954,1.007565432849193
0.2420000000000002,0.3391956669244121,0.26072829694539745,1.0061669305965928
0.2440000000000002,0.34109486568060743,0.26163578969429285,1.0048314859458134
0.2460000000000002,0.34346547775623637,0.26230634577450435,1.0034022140894243
0.2480000000000002,0.34653114174057853,0.26280428211791784,1.001695467052185
0.25000000000000017,0.3504389237884437,0.26321925099522314,0.9995385209609279
0.25200000000000017,0.3552578276766392,0.263619986513964,0.9968055566458754
0.25400000000000017,0.3609858390178346,0.26402055519137113,0.9934424213895293
0.25600000000000017,0.3675556162237849,0.2643720599182945,0.9894762390345007
0.2580000000000002,0.37483510999122044,0.2645830047122899,0.985009203852931
0.2600000000000002,0.3826276351165208,0.26456116297158777,0.9801975401411982
0.2620000000000002,0.39068032243531353,0.2642606890759143,0.9752198674928185
0.2640000000000002,0.3987068060532956,0.26371441029397463,0.9702440949421987
0.2660000000000002,0.4064210908755478,0.26303703555458924,0.9654039163359871
0.2680000000000002,0.4135719977011559,0.26239862424347316,0.9607914221074473
0.2700000000000002,0.41996781715363807,0.26198033634834955,0.9564640370490175
0.2720000000000002,0.42548779306151696,0.26192875781656205,0.9524581550543618
0.2740000000000002,0.4300842388720222,0.26232140190581477,0.94880128915434
0.2760000000000002,0.4337814942330644,0.2631498646041929,0.9455172704212293
0.2780000000000002,0.4366753452010488,0.26432264169350494,0.942622101129624
0.2800000000000002,0.4389315829598705,0.26568699216971614,0.9401106959974476
0.2820000000000002,0.44077821461236316,0.26706644367892474,0.9379378447892498
0.2840000000000002,0.4424854385920064,0.2683059574411154,0.9360007028258581
0.2860000000000002,0.444332610295223,0.2693114322955658,0.9341328699780713
0.2880000000000002,0.44657000454589885,0.2700685032213352,0.9321178043220503
0.2900000000000002,0.4493886192993542,0.27063187526201504,0.929720900864751
0.2920000000000002,0.4529077436280786,0.2710893156626864,0.926730319602572
0.2940000000000002,0.45717956299820656,0.27151603328794577,0.9229937753478248
0.2960000000000002,0.4622011826753114,0.27193848121590547,0.918442980500097
0.2980000000000002,0.46792330130303605,0.27232149893553,0.9131034771822012
0.3000000000000002,0.4742506506831211,0.2725834576742711,0.9070901707519169
0.3020000000000002,0.4810375582068091,0.27263399249761766,0.9005888081956187
0.3040000000000002,0.48808764027647616,0.2724198486754303,0.8938251674481341
0.3060000000000002,0.49516596511877337,0.2719596999902278,0.8870285001569969
0.3080000000000002,0.5020247758296071,0.27135272139933964,0.8804000083881848
0.3100000000000002,0.5084352444512564,0.2707577454646577,0.8740955888239085
0.3120000000000002,0.5142147230894704,0.27035266280464065,0.8682247367787583
0.3140000000000002,0.5192432655087753,0.27028953713823006,0.8628599457860701
0.3160000000000002,0.5234699967822536,0.2706586117213792,0.8580479576968578
0.3180000000000002,0.5269136422710582,0.2714686413220528,0.8538157703472486
0.32000000000000023,0.5296605586541806,0.27264617339533453,0.8501677613835097
0.32200000000000023,0.5318598550238505,0.2740534278834001,0.8470739937878884
0.32400000000000023,0.5337118193414138,0.2755217462272045,0.8444536855183385
0.32600000000000023,0.5354458412642532,0.2768936128669353,0.8421617336594514
0.32800000000000024,0.5372887359614491,0.2780614860740047,0.8399880294983922
0.33000000000000024,0.5394316053104576,0.2789895284299665,0.8376760451433681
0.33200000000000024,0.5420072253545408,0.27970887079165874,0.8349586635851901
0.33400000000000024,0.5450857278118859,0.2802880912069232,0.8316007592956886
0.33600000000000024,0.5486863372905516,0.28079196108414634,0.8274361340628559
0.33800000000000024,0.5527948062798491,0.2812462713908035,0.822391509744508
0.34000000000000025,0.5573752867520242,0.2816231079899336,0.816496425893141
0.34200000000000025,0.5623708957460231,0.2818524812514642,0.8098799474044291
0.34400000000000025,0.5676951863642541,0.2818561854293736,0.8027538833407324
0.34600000000000025,0.5732231273635391,0.28159058530134173,0.7953825066206969
0.34800000000000025,0.5787915343620923,0.2810801154596183,0.7880432969297445
0.35000000000000026,0.5842131722183828,0.2804308019117247,0.7809869143779082
0.35200000000000026,0.5893024948844302,0.2798033794547381,0.7744154634653702
0.35400000000000026,0.5939014263573864,0.27937542074249616,0.7684737599099649
0.35600000000000026,0.597898091227358,0.27930112093193166,0.7632532629779767
0.35800000000000026,0.6012375262173659,0.2796750435876602,0.75880248830024
0.36000000000000026,0.6039256153808846,0.2805110340220508,0.75513473050934
0.36200000000000027,0.6060288114951246,0.2817394346267372,0.7522281100395339
0.36400000000000027,0.6076696852486874,0.2832228454439617,0.7500172916427362
0.36600000000000027,0.6090156615595653,0.28478804682980113,0.7483807205157262
0.36800000000000027,0.6102583019919531,0.28626786670123716,0.7471311892518884
0.3700000000000003,0.6115846114273037,0.2875418876374536,0.7460190101748797
0.3720000000000003,0.6131481559271923,0.2885619825338037,0.7447534965349725
0.3740000000000003,0.6150509531514127,0.28935201290602236,0.7430400860884149
0.3760000000000003,0.617342866583684,0.2899813858687404,0.7406224791610925
0.3780000000000003,0.6200357521904777,0.2905240704051743,0.7373178448806861
0.3800000000000003,0.6231220281456885,0.29102072581117455,0.7330387511643275
0.3820000000000003,0.6265865598975188,0.2914592096720179,0.7278019048241386
0.3840000000000003,0.6304058963377451,0.2917807726645038,0.7217256400630206
0.3860000000000003,0.6345363663901613,0.291909498035523,0.7150159569948065
0.3880000000000003,0.6388991357157656,0.291793441899951,0.7079397448149617
0.3900000000000003,0.6433730105347679,0.29144029725242027,0.7007873513709546
0.3920000000000003,0.6478031785391845,0.29092617214289485,0.6938355884280751
0.3940000000000003,0.652020608472745,0.29039502478198764,0.6873120968004856
0.3960000000000003,0.655871159087489,0.2900142606871513,0.6813855934524815
0.3980000000000003,0.6592369453060648,0.2899440675884811,0.6761623530947816
0.4000000000000003,0.6620529974001744,0.2902890267258957,0.6717005987920655
0.4020000000000003,0.6643132876712604,0.2910770029199969,0.6680182464403536
0.4040000000000003,0.6660710478019144,0.2922536366053056,0.6650944805669422
0.4060000000000003,0.6674334913618397,0.2936951118949864,0.6628630059761317
0.4080000000000003,0.668549216130746,0.2952371553630801,0.6612005108722508
0.4100000000000003,0.6695865593793283,0.29671474527659175,0.6599179793418453
0.4120000000000003,0.6707049672098404,0.2980023512688007,0.6587640665066545
0.4140000000000003,0.6720272977927528,0.2990412388000636,0.6574463719291141
0.4160000000000003,0.6736238606617978,0.2998426683235842,0.6556682225934285
0.4180000000000003,0.6755147157165737,0.3004651643534605,0.6531705448095351
0.4200000000000003,0.677687276086151,0.30097585435626717,0.6497669120432209
0.4220000000000003,0.6801185576456734,0.30141285356300923,0.6453654927464909
0.4240000000000003,0.6827904019178714,0.3017644046222567,0.6399783287759028
0.4260000000000003,0.6856908450598904,0.3019731249054569,0.6337203469295187
0.4280000000000003,0.6888020547179622,0.3019639730966921,0.6267979296974322
0.4300000000000003,0.6920821109109176,0.30168505432665776,0.6194847868382405
0.43200000000000033,0.6954517097741567,0.3011441207819634,0.612085720024333
0.43400000000000033,0.6987947940623799,0.30042453800629393,0.6048956271320199
0.43600000000000033,0.70197439924371,0.29967368933369487,0.598165502234873
0.43800000000000033,0.7048569338885842,0.29906917874519473,0.5920842695990435
0.44000000000000034,0.707335534567596,0.29877606169298787,0.5867770001209245
0.44200000000000034,0.7093465053686494,0.29890850510825956,0.5823127834794779
0.44400000000000034,0.7108777530579882,0.2995047051712905,0.5787133391184776
0.44600000000000034,0.7119705162934207,0.30051905577673477,0.5759558044808955
0.44800000000000034,0.7127149564757284,0.30183239852163946,0.57396765035802
0.45000000000000034,0.7132383955887662,0.3032788876931341,0.5726166498198015
0.45200000000000035,0.7136849367461292,0.3046848561886454,0.5717031495958659
0.45400000000000035,0.7141885565322303,0.30591046816296774,0.5709637323679888
0.45600000000000035,0.7148472132230645,0.3068809551075782,0.570092336423311
0.45800000000000035,0.7157084392105478,0.3075951099284734,0.5687768984007437
0.46000000000000035,0.716773008760973,0.30810693515020837,0.5667413245443341
0.46200000000000035,0.718014046896122,0.30848842204725857,0.5637806375834685
0.46400000000000036,0.7194011193342069,0.30878986674507936,0.5597827534923249
0.46600000000000036,0.7209164247031279,0.30901757522562967,0.5547373003326606
0.46800000000000036,0.722559472381556,0.30912808239182155,0.5487360435058339
0.47000000000000036,0.7243357054500749,0.30905113537520595,0.5419644238104127
0.47200000000000036,0.7262361162695508,0.30872944772500255,0.534681908160274
0.47400000000000037,0.7282193644126773,0.30815630936654514,0.5271901924233234
0.47600000000000037,0.7302059507438611,0.3073962944641342,0.5197938092988923
0.47800000000000037,0.7320883782447722,0.3065799247376009,0.5127637017533272
0.48000000000000037,0.7337528096694054,0.30587493834497326,0.506313824148569
0.4820000000000004,0.7351031481941365,0.30544578005924183,0.5005938973166216
0.4840000000000004,0.7360799919654103,0.30541476035621806,0.495693590229933
0.4860000000000004,0.7366714023079299,0.30583468093117877,0.491649728728631
0.4880000000000004,0.7369155653341499,0.30667785884360027,0.4884494252525998
0.4900000000000004,0.736895727359363,0.30784290160249,0.48602628174487494
0.4920000000000004,0.7367267769644756,0.3091780368574611,0.4842519921075293
0.4940000000000004,0.7365331817352752,0.31051679970655677,0.48293019324268394
0.4960000000000004,0.7364213116407692,0.31171770259787107,0.481801299787212
0.4980000000000004,0.73645423951076,0.31269572071445356,0.4805640885120565
0.5000000000000003,0.736639525742561,0.3134336864619244,0.4789120275228
0.5020000000000003,0.7369363282136943,0.3139685609854581,0.47657435378719515
0.5040000000000003,0.737278930449283,0.3143585980692196,0.47335001479148553
0.5060000000000003,0.737605971848775,0.3146460785242345,0.4691281865290156
0.5080000000000003,0.7378832104265739,0.3148317152725672,0.4638966136775652
0.5100000000000003,0.7381117477655654,0.3148714058326293,0.457741985051369
0.5120000000000003,0.7383198016647342,0.3146970412806708,0.4508437837298032
0.5140000000000003,0.7385422779012357,0.31425349223961463,0.4434588405065637
0.5160000000000003,0.7387974960587559,0.31353648056328265,0.43589360592617454
0.5180000000000003,0.7390720572748452,0.31261459611619463,0.4284665841857784
0.5200000000000004,0.7393207178113814,0.3116254837689817,0.4214701566185272
0.5220000000000004,0.7394801217293159,0.3107479669378964,0.4151426344913025
0.5240000000000004,0.7394890091889444,0.31016127644521835,0.40965591637354104
0.5260000000000004,0.7393068095896494,0.31000485347207063,0.4051160990938262
0.5280000000000004,0.7389258308660926,0.3103487406914692,0.4015694759665899
0.5300000000000004,0.7383756106358734,0.31117970067372214,0.3990064808088946
0.5320000000000004,0.7377192506995894,0.3124046681880991,0.39735984513786504
0.5340000000000004,0.7370414370523845,0.31387090149624963,0.3964983401938824
0.5360000000000004,0.736428491353897,0.3153997375835169,0.3962221314924848
0.5380000000000004,0.7359437622213725,0.31682704846195575,0.39626796602906067
0.5400000000000004,0.7356060966243427,0.3180391916741185,0.39633000321625916
0.5420000000000004,0.7353812920495568,0.31899178579265064,0.3960948916193262
0.5440000000000004,0.7351925500586978,0.31970352663941826,0.395281721702535
0.5460000000000004,0.7349470367368192,0.32022780073663715,0.3936750474331522
0.5480000000000004,0.7345678421183073,0.3206150779598067,0.39114442550621503
0.5500000000000004,0.7340190270593215,0.32088276953975237,0.38765190299625374
0.5520000000000004,0.733315411098108,0.32100523169792233,0.38325266651914547
0.5540000000000004,0.7325145745434107,0.32092795085324965,0.3780915311828626
0.5560000000000004,0.7316942288656173,0.3206001580762935,0.3723927951098399
0.5580000000000004,0.7309233771338679,0.320012086578904,0.36643892181586857
0.5600000000000004,0.730238819782612,0.3192202655395312,0.3605375265288594
0.5620000000000004,0.7296364634359416,0.3183492456871624,0.35498349593252543
0.5640000000000004,0.7290794697127188,0.31756897059258615,0.35002714885204284
0.5660000000000004,0.728517397738137,0.31705704931635725,0.3458561967667897
0.5680000000000004,0.7279073598003037,0.31695895803439167,0.3425916194287409
0.5700000000000004,0.7272302366237833,0.31735680898302504,0.34029136673034305
0.5720000000000004,0.7264986798451479,0.3182526680434574,0.33895439453931775
0.5740000000000004,0.7257559632969125,0.31956863676183134,0.33852038609341706
0.5760000000000004,0.7250655263228831,0.3211635126792083,0.3388654053022342
0.5780000000000004,0.7244920131665724,0.3228635238868334,0.33979852564685153
0.5800000000000004,0.7240773749787728,0.32450114218957055,0.34106704104825647
0.5820000000000004,0.7238197054386762,0.32595171843962595,0.34237606890984745
0.5840000000000004,0.7236646558790621,0.3271555119936812,0.3434217989981469
0.5860000000000004,0.7235158291383235,0.32811623316044825,0.3439298653463847
0.5880000000000004,0.7232619815656047,0.3288767727556626,0.3436874038649099
0.5900000000000004,0.7228108358194807,0.3294833148577808,0.34256201249615587
0.5920000000000004,0.7221171071335954,0.32995409057723074,0.34050881894135127
0.5940000000000004,0.7211957583422232,0.3302663939219646,0.3375712502523096
0.5960000000000004,0.7201168704235401,0.3303675165390383,0.33387904126396334
0.5980000000000004,0.7189838186205603,0.3302054338822312,0.3296414994806407
0.6000000000000004,0.717901859890269,0.3297664103553032,0.32513072435767054
0.6020000000000004,0.7169486178926943,0.3291027552173653,0.3206522513778067
0.6040000000000004,0.7161577550682154,0.3283378492063103,0.316508011923283
0.6060000000000004,0.7155207062436444,0.3276460296463073,0.31296221470654306
0.6080000000000004,0.7150026037159687,0.32721559328766225,0.31021946636097114
0.6100000000000004,0.7145634974530781,0.3272079116694075,0.308417374638748
0.6120000000000004,0.7141766801888174,0.32772381018363583,0.3076288372904078
0.6140000000000004,0.7138395277289391,0.3287837094470126,0.3078665445278042
0.6160000000000004,0.7135752685708104,0.3303240973098278,0.3090841552658811
0.6180000000000004,0.7134280606772616,0.3322052713516806,0.3111757006406059
0.6200000000000004,0.713444007137392,0.3342454411744969,0.3139679563564024
0.6220000000000004,0.71364953314918,0.33625916049698945,0.31722287090439794
0.6240000000000004,0.7140322175553814,0.3380949234039332,0.3206540704393891
0.6260000000000004,0.7145312413960468,0.339664134327204,0.32395638373486557
0.6280000000000004,0.7150458028865774,0.3409480195488701,0.32684290411229394
0.6300000000000004,0.7154609187167622,0.34197962301578166,0.32907854406744125
0.6320000000000005,0.7156813799210346,0.34280941313226354,0.33050197687854804
0.6340000000000005,0.7156610908297696,0.34347051512922433,0.33103556552271557
0.6360000000000005,0.7154177035855325,0.3439589940256222,0.33068838334651157
0.6380000000000005,0.7150279541999897,0.3442374044266652,0.32955654566349996
0.6400000000000005,0.7146047518161279,0.34425988568826216,0.3278196537179276
0.6420000000000005,0.7142628337626811,0.34400782656928186,0.32572777747459697
0.6440000000000005,0.714084925861981,0.3435199162274166,0.32357490692267465
0.6460000000000005,0.7141012532678505,0.3429024578774435,0.3216620885303185
0.6480000000000005,0.7142892772983112,0.34231499938381754,0.3202606059234353
0.6500000000000005,0.7145908107010904,0.3419372668019989,0.3195860419226658
0.6520000000000005,0.7149369809044578,0.34192955236845396,0.3197875196304148
0.6540000000000005,0.7152713222700942,0.3423981767163364,0.32094850133898667
0.6560000000000005,0.7155651910502702,0.34337345069628955,0.323091565830319
0.6580000000000005,0.7158234827988378,0.34480346587089916,0.3261806607393492
0.6600000000000005,0.716080420199209,0.3465644325652004,0.33011855792746003
0.6620000000000005,0.716385934951906,0.34848630318901586,0.3347423235026147
0.6640000000000005,0.7167848688730545,0.35038954741740297,0.3398234936373042
0.6660000000000005,0.71729469776731,0.3521246903001696,0.34508015881638576
0.6680000000000005,0.7178908593718846,0.3536024701633681,0.35020380957256114
0.6700000000000005,0.7185081379929131,0.3548031130407053,0.3548961043853244
0.6720000000000005,0.7190599902133269,0.35576065026165504,0.3589050083777309
0.6740000000000005,0.7194687294508454,0.3565294403330131,0.3620509505872573
0.6760000000000005,0.7196943604972246,0.3571481896287527,0.3642406200668391
0.6780000000000005,0.7197510647871157,0.3576172121443999,0.3654722716086205
0.6800000000000005,0.7197053550310454,0.3578983531239525,0.3658368183385845
0.6820000000000005,0.7196558149085567,0.35793756239664354,0.365514284892595
0.6840000000000005,0.7197005208667345,0.3577007177060954,0.36476059611663314
0.6860000000000005,0.7199038855423336,0.35720703581750385,0.36388047795797396
0.6880000000000005,0.7202762257054547,0.3565447766238523,0.3631892161829329
0.6900000000000005,0.7207737688195275,0.3558619652801397,0.3629736769943132
0.6920000000000005,0.7213167585206367,0.35533613821048277,0.3634642736676104
0.6940000000000005,0.7218159348607234,0.35513472279601255,0.3648232030839389
0.6960000000000005,0.72219717346702,0.35537836937668443,0.3671457590205704
0.6980000000000005,0.7224182970603986,0.35611569207121546,0.3704667814711219
0.7000000000000005,0.7224763334839415,0.35731347773814015,0.3747648654099155
0.7020000000000005,0.7224053796123755,0.3588634710762275,0.37996096832770393
0.7040000000000005,0.7222654967242366,0.3606048394009914,0.38591315907719465
0.7060000000000005,0.7221238690029261,0.36235886789746197,0.3924135722681429
0.7080000000000005,0.7220322482268576,0.36396851706231853,0.39919527005550515
0.7100000000000005,0.7220084861233098,0.36533146619297013,0.40595388363590496
0.7120000000000005,0.7220311106094065,0.3664146917771774,0.4123819368242313
0.7140000000000005,0.7220513061696266,0.36724449722579816,0.41820683513635043
0.7160000000000005,0.722017980149877,0.3678765747472504,0.42322216388016787
0.7180000000000005,0.7219047683804443,0.36835981289419484,0.4273071711466904
0.7200000000000005,0.7217270851724539,0.3687097135249897,0.4304359209345113
0.7220000000000005,0.7215379737497757,0.36891083823551424,0.4326786603375975
0.7240000000000005,0.7214153085704249,0.36891961761012365,0.4341989617737476
0.7260000000000005,0.7214260091397916,0.36870662761220985,0.43523857216705897
0.7280000000000005,0.7216038892709654,0.36826770623231436,0.43609304560461093
0.7300000000000005,0.7219215904219652,0.36766460363634856,0.43706970156407055
0.7320000000000005,0.722294016101844,0.367019263688187,0.4384483601102287
0.7340000000000005,0.7226001443734827,0.36648753609959217,0.4404529117320559
0.7360000000000005,0.7227126661416453,0.36622321205687747,0.44323933647763236
0.7380000000000005,0.7225257226699474,0.3663421055608458,0.44689761993812976
0.7400000000000005,0.7219745578140576,0.36689545646584965,0.4514596327991735
0.7420000000000005,0.7210455649079323,0.3678579295511975,0.45690505415211763
0.7440000000000005,0.7197771413948162,0.36913222597335216,0.4631611224273567
0.7460000000000006,0.7182514531690899,0.37056986921256085,0.4700970286040389
0.7480000000000006,0.716577077620225,0.37200485567915775,0.47751842377089787
0.7500000000000006,0.7148646875483421,0.37329278381514525,0.48517006124164885
0.7520000000000006,0.7132022938280635,0.37434397685114157,0.4927530056547115
0.7540000000000006,0.7116396823938084,0.3751383966317853,0.49995655128489025
0.7560000000000006,0.7101892994105553,0.3757158107762562,0.5064972673637164
0.7580000000000006,0.7088428037413456,0.3761452358542561,0.5121542385063332
0.7600000000000006,0.70759418025631,0.3764869751349429,0.5167931821995839
0.7620000000000006,0.7064573139522651,0.37676315949240996,0.5203787717527297
0.7640000000000006,0.7054690385360135,0.3769482965555434,0.5229779423639254
0.7660000000000006,0.7046751581789864,0.37698319142298864,0.5247551133381722
0.7680000000000006,0.7041043615986492,0.37680673776931706,0.5259566150589271
0.7700000000000006,0.7037413172722241,0.37639272959933967,0.526881565998231
0.7720000000000006,0.7035121912183486,0.37577598697623354,0.5278420832787346
0.7740000000000006,0.7032904928875358,0.3750563419831658,0.5291229424386469
0.7760000000000006,0.7029208788407213,0.37437898928415114,0.530952675082847
0.7780000000000006,0.7022505882799434,0.37389946544755565,0.5334922096168307
0.7800000000000006,0.7011576326575905,0.37374570307590654,0.5368382641914456
0.7820000000000006,0.6995698868747336,0.3739878549641559,0.5410331398031867
